customer_rank,subscription_probability,predicted_subscription,campaign_priority,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
179,0.969459,yes,High,33,admin.,married,university.degree,no,yes,no,cellular,mar,wed,235,3,4,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes
180,0.969237,yes,High,34,technician,single,university.degree,no,yes,yes,cellular,mar,thu,221,3,3,2,success,-1.8,93.369,-34.8,0.654,5008.7,yes
181,0.969225,yes,High,34,admin.,single,university.degree,no,yes,no,cellular,mar,thu,910,2,6,3,success,-1.8,93.369,-34.8,0.643,5008.7,yes
182,0.969178,yes,High,23,student,single,professional.course,no,no,no,cellular,sep,wed,213,2,15,1,success,-1.1,94.199,-37.5,0.876,4963.6,yes
183,0.969168,yes,High,80,retired,divorced,unknown,no,yes,yes,cellular,nov,fri,186,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
184,0.968936,yes,High,83,housemaid,divorced,basic.4y,no,yes,no,cellular,jul,tue,667,2,3,1,success,-1.7,94.215,-40.3,0.797,4991.6,yes
185,0.968933,yes,High,19,student,single,basic.6y,no,yes,no,cellular,mar,tue,313,1,5,2,success,-1.8,93.369,-34.8,0.655,5008.7,yes
186,0.968929,yes,High,59,technician,married,professional.course,no,yes,no,cellular,jul,fri,457,2,15,1,success,-1.7,94.215,-40.3,0.861,4991.6,yes
187,0.968894,yes,High,83,retired,divorced,basic.4y,no,no,no,cellular,nov,tue,242,1,3,3,success,-3.4,92.649,-30.1,0.716,5017.5,yes
188,0.968771,yes,High,52,technician,married,basic.6y,no,yes,no,cellular,jul,thu,219,1,3,1,success,-1.7,94.215,-40.3,0.846,4991.6,yes
189,0.968675,yes,High,22,student,single,high.school,no,no,no,cellular,sep,wed,369,3,5,1,success,-1.1,94.199,-37.5,0.886,4963.6,yes
190,0.968456,yes,High,41,admin.,divorced,high.school,no,yes,yes,cellular,aug,thu,231,2,0,2,success,-1.7,94.027,-38.3,0.904,4991.6,yes
191,0.968406,yes,High,35,admin.,married,university.degree,no,no,no,cellular,oct,wed,194,1,3,2,success,-1.1,94.601,-49.5,0.985,4963.6,yes
192,0.968334,yes,High,60,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,272,2,6,2,success,-1.8,93.876,-40.0,0.685,5008.7,yes
193,0.968295,yes,High,52,admin.,married,university.degree,no,no,no,cellular,may,thu,613,1,3,2,success,-1.8,93.876,-40.0,0.677,5008.7,yes
194,0.968143,yes,High,19,student,single,basic.4y,no,yes,no,cellular,sep,wed,396,2,6,3,success,-1.1,94.199,-37.5,0.876,4963.6,yes
195,0.96803,yes,High,69,retired,married,high.school,no,no,no,cellular,may,wed,289,1,10,1,success,-1.8,93.876,-40.0,0.697,5008.7,yes
196,0.967986,yes,High,31,unemployed,single,university.degree,no,yes,no,cellular,mar,tue,180,1,10,1,success,-1.8,93.369,-34.8,0.646,5008.7,yes
197,0.967924,yes,High,35,technician,single,professional.course,no,yes,no,cellular,jul,tue,360,1,11,2,success,-1.7,94.215,-40.3,0.835,4991.6,yes
198,0.967885,yes,High,65,retired,single,university.degree,no,no,no,cellular,nov,thu,88,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
199,0.967689,yes,High,58,unemployed,married,basic.9y,no,yes,no,cellular,apr,thu,229,1,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes
200,0.967689,yes,High,31,student,single,unknown,no,unknown,unknown,cellular,sep,wed,708,2,6,2,success,-1.1,94.199,-37.5,0.88,4963.6,yes
201,0.967637,yes,High,45,management,married,unknown,no,yes,no,cellular,apr,tue,379,3,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes
202,0.967633,yes,High,29,admin.,single,high.school,no,yes,no,cellular,jul,tue,272,3,6,1,success,-1.7,94.215,-40.3,0.835,4991.6,yes
203,0.96757,yes,High,35,unemployed,married,high.school,no,yes,no,cellular,aug,mon,362,1,6,1,success,-1.7,94.027,-38.3,0.904,4991.6,yes
204,0.967508,yes,High,52,management,married,university.degree,no,no,no,cellular,may,fri,404,2,9,1,success,-1.8,93.876,-40.0,0.684,5008.7,yes
205,0.967413,yes,High,60,retired,married,high.school,no,no,no,cellular,may,thu,181,3,6,1,success,-1.8,93.876,-40.0,0.699,5008.7,yes
206,0.967331,yes,High,56,retired,married,basic.4y,no,yes,no,cellular,jun,wed,337,2,3,2,success,-1.7,94.055,-39.8,0.767,4991.6,yes
207,0.96731,yes,High,23,student,single,professional.course,no,yes,no,cellular,sep,wed,316,1,8,2,success,-1.1,94.199,-37.5,0.876,4963.6,yes
208,0.967297,yes,High,27,student,single,university.degree,no,yes,no,cellular,aug,wed,651,1,0,3,success,-1.7,94.027,-38.3,0.9,4991.6,yes
209,0.967121,yes,High,52,admin.,married,unknown,no,yes,no,telephone,apr,wed,403,1,6,1,success,-1.8,93.749,-34.6,0.654,5008.7,yes
210,0.96705,yes,High,37,admin.,single,high.school,no,no,no,cellular,mar,wed,153,2,4,2,success,-1.8,93.369,-34.8,0.655,5008.7,yes
211,0.967,yes,High,51,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,237,1,6,4,success,-1.7,94.027,-38.3,0.903,4991.6,yes
212,0.966962,yes,High,37,unemployed,single,university.degree,no,yes,yes,cellular,jul,wed,314,1,5,2,success,-1.7,94.215,-40.3,0.881,4991.6,yes
213,0.966918,yes,High,30,student,single,high.school,no,no,no,cellular,may,fri,226,2,3,2,success,-1.8,93.876,-40.0,0.682,5008.7,yes
214,0.966912,yes,High,53,housemaid,married,university.degree,no,yes,no,cellular,apr,thu,494,1,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes
215,0.9669,yes,High,75,retired,divorced,high.school,no,no,no,telephone,apr,tue,162,1,6,2,success,-1.8,93.749,-34.6,0.642,5008.7,yes
216,0.966779,yes,High,83,retired,married,university.degree,no,no,no,telephone,jul,tue,617,1,12,1,success,-1.7,94.215,-40.3,0.835,4991.6,yes
217,0.966657,yes,High,28,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,187,2,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes
218,0.966538,yes,High,43,unemployed,married,basic.9y,no,no,no,cellular,sep,fri,270,2,9,1,success,-1.1,94.199,-37.5,0.883,4963.6,yes
219,0.966396,yes,High,53,management,divorced,university.degree,no,no,yes,cellular,nov,fri,368,2,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,yes
220,0.966335,yes,High,29,admin.,single,university.degree,no,yes,no,cellular,jun,wed,200,1,6,3,success,-1.7,94.055,-39.8,0.715,4991.6,yes
221,0.966269,yes,High,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,250,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,no
222,0.966166,yes,High,38,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,633,1,16,1,success,-1.7,94.027,-38.3,0.898,4991.6,yes
223,0.966122,yes,High,62,admin.,married,high.school,no,no,no,cellular,oct,tue,318,1,4,3,success,-1.1,94.601,-49.5,1.037,4963.6,yes
224,0.966039,yes,High,23,student,single,university.degree,no,yes,no,cellular,nov,wed,172,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,yes
225,0.966017,yes,High,21,student,single,basic.9y,no,no,no,cellular,mar,wed,363,1,6,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes
226,0.965963,yes,High,24,student,single,high.school,no,yes,yes,cellular,sep,wed,251,2,6,2,success,-1.1,94.199,-37.5,0.876,4963.6,yes
227,0.965945,yes,High,56,technician,divorced,university.degree,no,no,no,cellular,nov,fri,178,2,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,yes
228,0.965933,yes,High,32,services,single,university.degree,no,yes,no,cellular,sep,thu,404,1,6,3,success,-1.1,94.199,-37.5,0.884,4963.6,yes
229,0.965842,yes,High,42,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,261,1,6,1,success,-1.7,94.027,-38.3,0.898,4991.6,yes
230,0.965797,yes,High,52,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,89,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,yes
231,0.965764,yes,High,56,technician,married,professional.course,no,yes,no,cellular,jul,mon,207,2,13,1,success,-1.7,94.215,-40.3,0.87,4991.6,yes
232,0.96576,yes,High,30,student,single,unknown,no,no,yes,telephone,mar,tue,255,1,3,2,success,-1.8,93.369,-34.8,0.637,5008.7,yes
233,0.965727,yes,High,37,housemaid,married,university.degree,no,no,no,cellular,oct,thu,453,1,6,2,success,-1.1,94.601,-49.5,1.025,4963.6,yes
234,0.965684,yes,High,80,housemaid,married,basic.4y,no,yes,yes,cellular,apr,tue,232,1,12,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes
235,0.965639,yes,High,31,student,single,university.degree,no,no,no,cellular,aug,tue,279,4,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes
236,0.965607,yes,High,26,student,single,high.school,no,yes,no,cellular,aug,wed,233,1,14,1,success,-1.7,94.027,-38.3,0.903,4991.6,yes
237,0.965571,yes,High,39,admin.,married,high.school,no,yes,no,cellular,may,tue,552,1,3,2,success,-1.8,93.876,-40.0,0.668,5008.7,yes
238,0.965559,yes,High,24,student,single,professional.course,no,no,no,cellular,jul,wed,429,2,6,3,success,-1.7,94.215,-40.3,0.896,4991.6,yes
239,0.965423,yes,High,41,technician,divorced,university.degree,no,no,no,cellular,mar,thu,187,1,6,1,success,-1.8,93.369,-34.8,0.635,5008.7,yes
240,0.965421,yes,High,35,technician,single,professional.course,no,yes,no,cellular,jul,tue,337,1,6,1,success,-1.7,94.215,-40.3,0.835,4991.6,yes
241,0.965355,yes,High,46,admin.,married,high.school,no,yes,yes,cellular,jul,tue,396,1,13,2,success,-1.7,94.215,-40.3,0.797,4991.6,yes
242,0.964982,yes,High,31,technician,single,unknown,no,yes,no,cellular,aug,mon,428,2,9,3,success,-1.7,94.027,-38.3,0.898,4991.6,yes
243,0.964934,yes,High,23,student,single,high.school,no,no,yes,cellular,sep,thu,409,2,3,2,success,-1.1,94.199,-37.5,0.878,4963.6,yes
244,0.964928,yes,High,28,student,single,high.school,no,no,yes,cellular,may,wed,472,1,3,5,success,-1.8,93.876,-40.0,0.69,5008.7,yes
245,0.964864,yes,High,29,admin.,single,high.school,no,no,no,cellular,jul,tue,195,2,3,3,success,-1.7,94.215,-40.3,0.835,4991.6,yes
246,0.964839,yes,High,41,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,140,1,14,2,success,-1.7,94.215,-40.3,0.793,4991.6,yes
247,0.964771,yes,High,31,admin.,single,university.degree,no,yes,no,telephone,mar,tue,295,1,3,2,success,-1.8,93.369,-34.8,0.646,5008.7,yes
248,0.964763,yes,High,32,technician,married,basic.9y,no,no,no,cellular,sep,wed,183,1,6,5,success,-1.1,94.199,-37.5,0.879,4963.6,yes
249,0.964735,yes,High,80,retired,divorced,basic.4y,no,yes,yes,cellular,apr,thu,554,1,10,2,success,-1.8,93.749,-34.6,0.644,5008.7,yes
250,0.964732,yes,High,38,admin.,married,university.degree,no,no,no,cellular,nov,tue,182,2,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
251,0.964704,yes,High,47,admin.,married,high.school,no,no,no,cellular,aug,thu,374,2,16,1,success,-1.7,94.027,-38.3,0.904,4991.6,yes
252,0.964562,yes,High,45,admin.,married,high.school,no,yes,no,cellular,oct,fri,738,3,6,1,success,-1.1,94.601,-49.5,1.029,4963.6,yes
253,0.964508,yes,High,33,technician,married,professional.course,no,yes,no,cellular,may,fri,700,4,3,4,success,-1.8,93.876,-40.0,0.684,5008.7,yes
254,0.964503,yes,High,31,unemployed,single,university.degree,no,yes,no,cellular,jul,tue,309,1,6,3,success,-1.7,94.215,-40.3,0.835,4991.6,yes
255,0.964352,yes,High,18,student,single,unknown,no,yes,no,cellular,may,tue,489,1,6,1,success,-1.8,93.876,-40.0,0.668,5008.7,yes
256,0.96435,yes,High,34,admin.,single,university.degree,no,no,no,telephone,mar,tue,225,1,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
257,0.964313,yes,High,34,admin.,married,university.degree,no,no,no,cellular,jun,wed,150,1,3,2,success,-1.7,94.055,-39.8,0.715,4991.6,yes
258,0.964183,yes,High,35,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,275,1,6,2,success,-1.7,94.215,-40.3,0.889,4991.6,yes
259,0.964117,yes,High,77,retired,married,unknown,no,yes,no,cellular,nov,fri,193,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
260,0.963973,yes,High,30,technician,married,professional.course,no,yes,no,cellular,oct,mon,215,1,6,1,success,-1.1,94.601,-49.5,1.032,4963.6,yes
261,0.963581,yes,High,56,management,married,basic.6y,no,yes,no,cellular,jun,tue,910,1,7,2,success,-1.7,94.055,-39.8,0.723,4991.6,yes
262,0.963561,yes,High,84,retired,divorced,unknown,unknown,no,no,cellular,sep,tue,333,1,3,2,success,-1.1,94.199,-37.5,0.877,4963.6,yes
263,0.963529,yes,High,79,retired,married,basic.4y,no,yes,no,cellular,nov,tue,594,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
264,0.963512,yes,High,48,admin.,divorced,high.school,no,no,no,cellular,jun,wed,657,1,6,1,success,-1.7,94.055,-39.8,0.704,4991.6,yes
265,0.963491,yes,High,48,admin.,married,university.degree,no,no,no,telephone,apr,thu,185,1,6,2,success,-1.8,93.749,-34.6,0.644,5008.7,yes
266,0.963454,yes,High,36,admin.,single,university.degree,no,no,no,cellular,jun,wed,706,1,7,1,success,-1.7,94.055,-39.8,0.739,4991.6,yes
267,0.963426,yes,High,29,admin.,single,university.degree,no,no,no,cellular,jun,wed,192,2,3,4,success,-1.7,94.055,-39.8,0.715,4991.6,yes
268,0.963399,yes,High,30,student,single,unknown,no,yes,no,cellular,mar,tue,136,1,9,1,success,-1.8,93.369,-34.8,0.637,5008.7,yes
269,0.963258,yes,High,73,retired,divorced,high.school,no,no,yes,cellular,dec,tue,63,3,6,2,success,-3.0,92.713,-33.0,0.707,5023.5,yes
270,0.963247,yes,High,30,blue-collar,single,professional.course,no,no,no,cellular,aug,wed,293,1,9,1,success,-1.7,94.027,-38.3,0.9,4991.6,yes
271,0.963214,yes,High,51,technician,married,high.school,no,no,no,cellular,jul,mon,284,1,6,3,success,-1.7,94.215,-40.3,0.889,4991.6,yes
272,0.963125,yes,High,31,student,single,university.degree,no,yes,yes,cellular,apr,fri,183,1,6,2,success,-1.8,93.749,-34.6,0.663,5008.7,yes
273,0.963087,yes,High,41,admin.,married,university.degree,no,yes,no,cellular,nov,tue,95,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
274,0.96307,yes,High,32,admin.,single,university.degree,no,yes,no,cellular,sep,thu,150,2,10,3,success,-1.1,94.199,-37.5,0.884,4963.6,yes
275,0.963035,yes,High,29,admin.,single,university.degree,no,no,no,cellular,nov,fri,122,1,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
276,0.962901,yes,High,36,management,divorced,university.degree,no,yes,no,cellular,jun,mon,422,1,3,4,success,-1.7,94.055,-39.8,0.72,4991.6,yes
277,0.962866,yes,High,29,technician,married,professional.course,no,yes,no,cellular,oct,fri,319,1,5,2,success,-1.1,94.601,-49.5,0.972,4963.6,yes
278,0.962841,yes,High,31,student,single,university.degree,no,no,no,cellular,jul,fri,608,3,6,2,success,-1.7,94.215,-40.3,0.885,4991.6,yes
279,0.962835,yes,High,34,admin.,single,university.degree,no,no,no,cellular,nov,thu,169,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
280,0.962767,yes,High,76,retired,married,professional.course,unknown,yes,no,cellular,jun,tue,295,1,9,2,success,-1.7,94.055,-39.8,0.761,4991.6,yes
281,0.962759,yes,High,37,unemployed,single,university.degree,no,yes,no,cellular,jun,thu,122,2,6,1,success,-1.7,94.055,-39.8,0.742,4991.6,no
282,0.962709,yes,High,56,retired,married,university.degree,no,no,no,cellular,nov,wed,232,1,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,yes
283,0.962664,yes,High,33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,344,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
284,0.962652,yes,High,44,services,divorced,basic.6y,no,yes,no,cellular,aug,wed,153,3,0,1,success,-1.7,94.027,-38.3,0.9,4991.6,yes
285,0.962613,yes,High,33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,318,2,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,yes
286,0.962607,yes,High,49,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,253,3,15,1,success,-1.7,94.215,-40.3,0.87,4991.6,yes
287,0.962498,yes,High,26,technician,single,professional.course,no,yes,no,cellular,sep,fri,249,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,yes
288,0.962247,yes,High,29,admin.,single,university.degree,no,no,yes,cellular,nov,wed,158,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
289,0.962186,yes,High,68,retired,married,university.degree,no,no,no,cellular,jul,mon,414,2,12,1,success,-1.7,94.215,-40.3,0.889,4991.6,yes
290,0.962034,yes,High,24,technician,single,professional.course,no,yes,no,cellular,jul,mon,607,3,13,1,success,-1.7,94.215,-40.3,0.889,4991.6,yes
291,0.961988,yes,High,30,admin.,single,university.degree,no,no,no,cellular,jul,tue,212,1,3,2,success,-1.7,94.215,-40.3,0.797,4991.6,no
292,0.961918,yes,High,39,technician,married,university.degree,no,yes,no,cellular,jun,mon,187,1,3,5,success,-1.7,94.055,-39.8,0.72,4991.6,yes
293,0.96179,yes,High,30,technician,single,professional.course,no,no,no,cellular,sep,tue,706,1,6,1,success,-1.1,94.199,-37.5,0.877,4963.6,no
294,0.961788,yes,High,76,retired,married,university.degree,no,no,yes,cellular,dec,thu,324,3,4,2,success,-3.0,92.713,-33.0,0.712,5023.5,yes
295,0.961742,yes,High,62,retired,married,university.degree,no,yes,no,cellular,dec,wed,282,1,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,yes
296,0.961739,yes,High,53,blue-collar,single,basic.9y,no,unknown,unknown,cellular,mar,thu,362,1,9,2,success,-1.8,93.369,-34.8,0.643,5008.7,yes
297,0.961723,yes,High,52,admin.,married,university.degree,no,no,no,cellular,may,tue,131,1,3,2,success,-1.8,93.876,-40.0,0.668,5008.7,no
298,0.961594,yes,High,48,admin.,single,university.degree,no,yes,no,cellular,jul,fri,194,2,3,1,success,-1.7,94.215,-40.3,0.79,4991.6,yes
299,0.961582,yes,High,20,student,single,unknown,no,no,no,cellular,may,tue,530,2,3,5,success,-1.8,93.876,-40.0,0.697,5008.7,yes
300,0.961352,yes,High,28,student,single,high.school,no,yes,no,cellular,jul,mon,250,2,6,1,success,-1.7,94.215,-40.3,0.827,4991.6,yes
301,0.961286,yes,High,38,admin.,married,university.degree,no,yes,no,cellular,nov,tue,64,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,yes
302,0.961152,yes,High,34,admin.,married,university.degree,no,no,yes,cellular,dec,tue,196,2,6,2,success,-3.0,92.713,-33.0,0.707,5023.5,yes
303,0.96113,yes,High,34,admin.,single,university.degree,no,yes,no,cellular,nov,thu,89,1,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
304,0.96107,yes,High,53,blue-collar,single,basic.9y,no,no,no,telephone,jul,wed,413,1,6,2,success,-1.7,94.215,-40.3,0.84,4991.6,yes
305,0.960704,yes,High,60,retired,married,university.degree,no,no,no,cellular,dec,fri,439,3,6,2,success,-3.0,92.713,-33.0,0.718,5023.5,yes
306,0.960703,yes,High,49,technician,divorced,professional.course,no,yes,no,cellular,oct,fri,251,2,3,1,success,-1.1,94.601,-49.5,0.972,4963.6,yes
307,0.960682,yes,High,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,210,2,15,1,success,-1.7,94.215,-40.3,0.846,4991.6,no
308,0.960673,yes,High,24,student,single,high.school,no,yes,no,cellular,may,tue,153,2,6,2,success,-1.8,93.876,-40.0,0.668,5008.7,yes
309,0.960567,yes,High,24,student,single,unknown,no,yes,no,cellular,nov,wed,285,2,3,3,success,-3.4,92.649,-30.1,0.716,5017.5,yes
310,0.960493,yes,High,26,technician,single,university.degree,no,yes,no,cellular,dec,tue,296,1,5,1,success,-3.0,92.713,-33.0,0.707,5023.5,yes
311,0.960476,yes,High,57,admin.,married,university.degree,no,unknown,unknown,cellular,oct,wed,229,2,3,2,success,-1.1,94.601,-49.5,0.959,4963.6,yes
312,0.960476,yes,High,28,management,single,university.degree,no,yes,no,cellular,jun,thu,339,3,6,2,success,-1.7,94.055,-39.8,0.729,4991.6,yes
313,0.960385,yes,High,34,admin.,single,university.degree,no,no,no,cellular,nov,thu,135,1,6,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
314,0.960341,yes,High,29,student,single,professional.course,no,no,no,cellular,nov,thu,227,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
315,0.960334,yes,High,54,admin.,married,high.school,no,no,no,cellular,oct,wed,252,2,6,2,success,-1.1,94.601,-49.5,0.985,4963.6,yes
316,0.960234,yes,High,41,admin.,married,university.degree,no,no,no,telephone,nov,tue,234,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
317,0.960214,yes,High,48,technician,married,professional.course,no,no,no,cellular,oct,thu,491,1,6,3,success,-1.1,94.601,-49.5,0.987,4963.6,yes
318,0.96019,yes,High,82,housemaid,married,basic.4y,no,no,no,telephone,sep,tue,279,3,3,2,success,-1.1,94.199,-37.5,0.877,4963.6,yes
319,0.960186,yes,High,24,student,single,high.school,no,yes,no,cellular,may,wed,258,1,3,5,success,-1.8,93.876,-40.0,0.672,5008.7,yes
320,0.960148,yes,High,76,retired,married,university.degree,no,yes,yes,cellular,dec,thu,330,2,4,2,success,-3.0,92.713,-33.0,0.712,5023.5,yes
321,0.960094,yes,High,27,technician,single,university.degree,no,yes,no,cellular,dec,tue,1370,3,6,2,success,-3.0,92.713,-33.0,0.707,5023.5,yes
322,0.960088,yes,High,26,admin.,single,university.degree,no,yes,no,cellular,sep,tue,386,3,6,3,success,-1.1,94.199,-37.5,0.881,4963.6,yes
323,0.960065,yes,High,63,retired,married,basic.4y,no,yes,no,cellular,jul,thu,261,1,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,no
324,0.960053,yes,High,56,retired,married,high.school,no,no,no,cellular,jun,tue,383,1,3,1,success,-1.7,94.055,-39.8,0.761,4991.6,yes
325,0.959994,yes,High,37,management,married,university.degree,no,yes,no,cellular,oct,thu,339,3,3,3,success,-1.1,94.601,-49.5,1.025,4963.6,yes
326,0.959761,yes,High,20,student,single,unknown,no,no,no,cellular,may,tue,202,2,12,1,success,-1.8,93.876,-40.0,0.697,5008.7,yes
327,0.95955,yes,High,29,services,single,university.degree,no,no,no,cellular,aug,mon,265,1,6,1,success,-1.7,94.027,-38.3,0.904,4991.6,yes
328,0.959543,yes,High,58,self-employed,married,university.degree,no,no,no,cellular,aug,tue,326,4,6,3,success,-1.7,94.027,-38.3,0.895,4991.6,yes
329,0.959543,yes,High,57,housemaid,married,basic.4y,no,no,no,cellular,apr,wed,224,2,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes
330,0.959485,yes,High,29,technician,single,professional.course,no,yes,no,cellular,jun,wed,226,2,6,1,success,-1.7,94.055,-39.8,0.704,4991.6,yes
