customer_rank,age,job,marital,education,housing,loan,contact,month,campaign,pdays,previous,poutcome,subscription_probability,predicted_subscription,campaign_priority
281,41,admin.,single,high.school,yes,no,cellular,aug,1,6,1,success,0.8774328099074954,yes,High
282,32,technician,married,high.school,no,no,cellular,sep,1,999,0,nonexistent,0.8774240453260563,yes,High
283,85,housemaid,married,basic.4y,no,no,cellular,apr,1,999,0,nonexistent,0.8773535326784004,yes,High
284,29,admin.,married,high.school,yes,no,cellular,jun,3,999,0,nonexistent,0.8765923052676076,yes,High
285,60,retired,married,high.school,no,no,cellular,sep,1,999,0,nonexistent,0.8761089207576664,yes,High
286,30,blue-collar,married,high.school,no,no,cellular,mar,1,999,0,nonexistent,0.8760901851177191,yes,High
287,41,admin.,divorced,high.school,unknown,unknown,cellular,aug,1,999,0,nonexistent,0.8750736758874232,yes,High
288,32,services,single,high.school,yes,yes,cellular,aug,1,4,2,success,0.8750469628402775,yes,High
289,42,admin.,single,high.school,no,no,cellular,sep,1,999,0,nonexistent,0.8743440714267691,yes,High
290,76,housemaid,married,basic.4y,no,no,cellular,jun,5,999,0,nonexistent,0.873853208446783,yes,High
291,33,technician,married,unknown,yes,yes,cellular,sep,1,9,3,failure,0.8736170427419774,yes,High
292,39,entrepreneur,married,university.degree,yes,no,cellular,sep,3,999,0,nonexistent,0.8736052929641935,yes,High
293,46,services,married,university.degree,yes,no,cellular,sep,1,999,0,nonexistent,0.8731183912210266,yes,High
294,33,admin.,married,university.degree,no,no,cellular,may,2,15,3,failure,0.8727973702619979,yes,High
295,29,student,single,high.school,yes,yes,cellular,nov,1,3,3,success,0.8727885276059254,yes,High
296,81,retired,divorced,basic.4y,yes,no,cellular,dec,3,999,0,nonexistent,0.8725157301536491,yes,High
297,33,blue-collar,single,high.school,yes,no,cellular,mar,1,999,0,nonexistent,0.8722415204376656,yes,High
298,26,technician,single,university.degree,no,no,cellular,oct,1,999,0,nonexistent,0.8722274859503314,yes,High
299,41,services,married,high.school,no,no,cellular,mar,2,999,0,nonexistent,0.8711249560146803,yes,High
300,25,services,single,unknown,yes,no,cellular,jun,1,13,2,failure,0.8710734906029597,yes,High
301,37,technician,married,professional.course,no,no,cellular,aug,3,4,2,success,0.8709545459407069,yes,High
302,30,housemaid,single,university.degree,no,no,cellular,sep,2,999,0,nonexistent,0.8706374165181348,yes,High
303,38,technician,married,professional.course,no,no,cellular,mar,3,999,0,nonexistent,0.870472127628928,yes,High
304,95,retired,divorced,basic.6y,no,no,cellular,mar,1,999,0,nonexistent,0.8703421635385806,yes,High
305,51,unemployed,divorced,high.school,no,no,cellular,dec,2,999,0,nonexistent,0.8703111408353166,yes,High
306,38,technician,married,professional.course,no,no,cellular,mar,1,999,0,nonexistent,0.8699576204319228,yes,High
307,71,retired,married,professional.course,yes,no,cellular,nov,1,999,0,nonexistent,0.8698626573748146,yes,High
308,63,housemaid,married,basic.9y,yes,no,cellular,apr,1,999,0,nonexistent,0.8695634712979747,yes,High
309,77,retired,divorced,unknown,yes,no,cellular,mar,1,999,0,nonexistent,0.8692423447378355,yes,High
310,36,self-employed,single,university.degree,yes,no,telephone,oct,1,999,0,nonexistent,0.8688360036877852,yes,High
311,21,student,single,high.school,no,no,cellular,aug,2,4,2,success,0.8686054036591886,yes,High
312,27,admin.,single,university.degree,yes,no,cellular,aug,2,999,0,nonexistent,0.8677952721609525,yes,High
313,31,admin.,single,university.degree,yes,no,cellular,nov,1,2,5,success,0.8677374456258485,yes,High
314,27,technician,single,professional.course,no,no,cellular,jun,2,999,0,nonexistent,0.8672605346104653,yes,High
315,32,technician,married,professional.course,yes,no,cellular,oct,2,999,0,nonexistent,0.8670397783627576,yes,High
316,33,housemaid,married,high.school,no,no,telephone,oct,1,999,0,nonexistent,0.8668089564261694,yes,High
317,38,entrepreneur,married,university.degree,no,no,cellular,nov,2,999,0,nonexistent,0.8665616835672822,yes,High
318,36,admin.,single,basic.9y,yes,yes,telephone,apr,1,999,0,nonexistent,0.8656604820044403,yes,High
319,39,technician,married,university.degree,yes,no,cellular,jun,2,999,0,nonexistent,0.8654931311772074,yes,High
320,32,management,single,university.degree,yes,no,cellular,mar,3,999,0,nonexistent,0.8647495959439149,yes,High
321,62,retired,divorced,high.school,yes,no,cellular,jun,4,999,0,nonexistent,0.8630218833845148,yes,High
322,39,admin.,single,high.school,yes,no,cellular,mar,2,999,0,nonexistent,0.8629197285913766,yes,High
323,36,admin.,single,university.degree,yes,yes,cellular,jun,1,999,0,nonexistent,0.8627450867414659,yes,High
324,39,management,married,university.degree,yes,no,cellular,sep,3,999,0,nonexistent,0.8623553504301047,yes,High
325,47,services,single,unknown,unknown,unknown,cellular,mar,2,999,0,nonexistent,0.862093398060641,yes,High
326,30,technician,single,professional.course,yes,no,cellular,sep,2,999,0,nonexistent,0.8620819804635577,yes,High
327,58,housemaid,single,professional.course,no,yes,cellular,apr,1,999,0,nonexistent,0.8617860094022592,yes,High
328,33,technician,married,professional.course,yes,yes,cellular,may,2,999,0,nonexistent,0.8616363227058625,yes,High
329,36,admin.,married,high.school,no,no,cellular,mar,1,999,0,nonexistent,0.8615605194607654,yes,High
330,43,admin.,divorced,university.degree,no,no,telephone,apr,4,999,0,nonexistent,0.8614452695961968,yes,High
331,74,retired,married,basic.4y,yes,no,cellular,aug,2,6,1,success,0.8611161786531083,yes,High
332,53,management,divorced,university.degree,no,no,cellular,jun,1,999,0,nonexistent,0.8605421155795856,yes,High
333,28,admin.,single,high.school,yes,no,cellular,mar,1,999,0,nonexistent,0.8604034062939188,yes,High
334,28,admin.,single,high.school,yes,no,cellular,mar,1,999,0,nonexistent,0.8604034062939188,yes,High
335,21,student,single,high.school,yes,no,cellular,jun,1,999,0,nonexistent,0.8602390952571879,yes,High
336,49,technician,married,university.degree,no,no,cellular,may,1,999,1,failure,0.8598642597800233,yes,High
337,34,blue-collar,married,basic.9y,yes,no,cellular,aug,2,999,0,nonexistent,0.8596263499944676,yes,High
338,21,student,single,high.school,no,no,cellular,mar,1,999,0,nonexistent,0.8595449401785764,yes,High
339,32,technician,divorced,professional.course,no,no,cellular,mar,2,999,0,nonexistent,0.8594544269148222,yes,High
340,38,technician,married,university.degree,no,no,cellular,mar,1,999,0,nonexistent,0.8592369505511708,yes,High
341,31,admin.,married,university.degree,yes,no,cellular,mar,3,999,0,nonexistent,0.8592157300421465,yes,High
342,34,technician,single,university.degree,no,no,cellular,oct,1,999,0,nonexistent,0.8590772584465348,yes,High
343,31,admin.,married,high.school,no,yes,cellular,aug,2,4,1,success,0.8586715746401192,yes,High
344,54,unemployed,married,high.school,yes,no,cellular,dec,1,999,0,nonexistent,0.8585703304492159,yes,High
345,56,admin.,divorced,unknown,no,no,cellular,dec,1,999,0,nonexistent,0.858532968415184,yes,High
346,35,technician,single,professional.course,no,no,cellular,jul,4,999,0,nonexistent,0.8584193731725046,yes,High
347,38,blue-collar,single,high.school,yes,no,telephone,mar,1,999,0,nonexistent,0.8583284304191712,yes,High
348,38,technician,married,professional.course,yes,no,cellular,mar,1,999,0,nonexistent,0.8581878248893048,yes,High
349,26,admin.,single,university.degree,no,no,cellular,mar,1,7,4,failure,0.8581795251599957,yes,High
350,34,housemaid,single,basic.4y,yes,no,cellular,nov,4,999,0,nonexistent,0.8572919425303956,yes,High
351,49,admin.,single,high.school,no,no,cellular,oct,1,999,1,failure,0.8572479646765464,yes,High
352,28,self-employed,single,university.degree,yes,no,cellular,mar,1,999,0,nonexistent,0.8570164753416711,yes,High
353,31,admin.,single,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.856913086340462,yes,High
354,82,retired,single,basic.4y,yes,no,cellular,oct,2,999,0,nonexistent,0.8565895978201049,yes,High
355,33,technician,married,university.degree,yes,no,cellular,mar,2,999,0,nonexistent,0.8564941714096896,yes,High
356,41,admin.,married,university.degree,yes,no,cellular,nov,4,999,0,nonexistent,0.8562193820690326,yes,High
357,25,admin.,single,university.degree,no,yes,cellular,apr,1,999,0,nonexistent,0.856009229737885,yes,High
358,62,retired,married,basic.4y,no,no,cellular,aug,1,9,2,failure,0.8555831890219461,yes,High
359,51,blue-collar,married,professional.course,yes,no,cellular,dec,3,999,0,nonexistent,0.8555666344533709,yes,High
360,52,admin.,married,university.degree,no,yes,telephone,apr,3,999,0,nonexistent,0.8554912177187117,yes,High
361,25,unemployed,married,high.school,no,no,cellular,jun,2,999,0,nonexistent,0.8549385545551473,yes,High
362,21,student,single,high.school,no,no,cellular,jun,4,999,0,nonexistent,0.8547717571603244,yes,High
363,22,student,single,high.school,no,no,cellular,oct,2,999,1,failure,0.85450970585372,yes,High
365,28,admin.,single,high.school,no,no,cellular,mar,2,999,0,nonexistent,0.85422280993478,yes,High
364,28,admin.,single,high.school,no,no,cellular,mar,2,999,0,nonexistent,0.85422280993478,yes,High
366,22,services,single,professional.course,no,no,cellular,jul,1,999,1,failure,0.8536946118692538,yes,High
367,21,student,single,university.degree,no,no,cellular,jun,2,999,0,nonexistent,0.8536902808502591,yes,High
368,71,retired,married,basic.4y,no,no,cellular,nov,2,999,1,failure,0.8536706023223034,yes,High
369,43,blue-collar,married,basic.9y,no,no,telephone,oct,1,999,0,nonexistent,0.8532785147119865,yes,High
370,48,unemployed,single,basic.9y,yes,no,cellular,apr,1,2,1,success,0.8525825620432819,yes,High
371,32,admin.,married,high.school,yes,no,cellular,sep,1,999,0,nonexistent,0.8524611902729603,yes,High
372,57,blue-collar,divorced,basic.4y,no,no,cellular,jun,1,12,1,success,0.85201990091695,yes,High
373,55,admin.,married,university.degree,yes,yes,cellular,jul,2,999,1,failure,0.851854274356618,yes,High
374,29,services,single,unknown,yes,no,cellular,apr,2,999,0,nonexistent,0.8512926791013274,yes,High
375,32,admin.,single,university.degree,yes,no,cellular,dec,2,999,0,nonexistent,0.8512830113412942,yes,High
376,78,retired,married,professional.course,yes,no,cellular,nov,1,999,0,nonexistent,0.8512769666999687,yes,High
377,73,retired,divorced,professional.course,yes,no,cellular,jul,2,999,0,nonexistent,0.8511292416886045,yes,High
378,60,retired,married,basic.4y,yes,no,cellular,oct,1,999,0,nonexistent,0.850763116578599,yes,High
379,86,retired,married,basic.4y,yes,no,cellular,sep,3,999,0,nonexistent,0.8504088919420664,yes,High
380,69,retired,married,basic.4y,yes,no,cellular,oct,1,999,0,nonexistent,0.8495436971490414,yes,High
381,72,retired,married,basic.4y,yes,no,cellular,jul,2,999,1,failure,0.8495074653881666,yes,High
382,38,services,single,high.school,no,no,cellular,sep,2,999,0,nonexistent,0.8494690761291327,yes,High
383,50,technician,married,high.school,yes,no,cellular,dec,1,999,1,failure,0.849022687412936,yes,High
384,37,unemployed,single,university.degree,yes,no,cellular,mar,1,999,0,nonexistent,0.8484064165963809,yes,High
385,31,student,married,high.school,yes,no,cellular,dec,3,999,0,nonexistent,0.8484044703699346,yes,High
386,38,technician,married,university.degree,yes,no,cellular,mar,1,999,0,nonexistent,0.848267081126701,yes,High
387,30,admin.,married,university.degree,unknown,unknown,cellular,mar,3,8,1,success,0.8478164719312276,yes,High
388,78,retired,divorced,professional.course,yes,no,cellular,mar,1,999,1,failure,0.8475831971101396,yes,High
389,75,retired,married,university.degree,yes,no,cellular,jul,1,999,2,failure,0.8473221027882355,yes,High
390,31,admin.,married,high.school,yes,no,cellular,oct,2,999,1,failure,0.8472663776406347,yes,High
391,46,admin.,married,university.degree,no,no,cellular,mar,3,999,0,nonexistent,0.8472350775574591,yes,High
392,43,blue-collar,married,professional.course,yes,yes,cellular,jun,1,999,0,nonexistent,0.8468781235399134,yes,High
393,28,student,single,high.school,yes,no,cellular,jun,3,999,0,nonexistent,0.8464741515695894,yes,High
394,30,blue-collar,single,university.degree,no,no,cellular,mar,1,999,0,nonexistent,0.8457371795543699,yes,High
395,18,student,single,high.school,no,no,cellular,nov,2,7,2,failure,0.8454564623748663,yes,High
396,23,blue-collar,single,basic.9y,no,no,cellular,jul,4,999,1,failure,0.8453961985421192,yes,High
397,30,admin.,single,university.degree,no,no,cellular,jun,1,999,0,nonexistent,0.8443867529514179,yes,High
398,22,student,single,unknown,no,no,cellular,jun,1,999,0,nonexistent,0.8443397277512141,yes,High
399,80,retired,married,illiterate,yes,yes,cellular,aug,1,6,1,success,0.8437045208611883,yes,High
400,63,retired,married,professional.course,no,no,cellular,dec,4,999,0,nonexistent,0.8434249353679035,yes,High
401,31,admin.,married,professional.course,no,no,cellular,mar,2,999,0,nonexistent,0.8432290197943505,yes,High
402,26,admin.,single,university.degree,yes,no,cellular,jul,2,999,0,nonexistent,0.8424334538623068,yes,High
403,31,self-employed,single,university.degree,yes,no,cellular,oct,1,999,1,failure,0.8423301401239683,yes,High
404,36,technician,single,professional.course,no,no,cellular,dec,1,999,0,nonexistent,0.842220495214513,yes,High
405,79,retired,married,basic.4y,no,yes,cellular,nov,1,999,0,nonexistent,0.8420671574193109,yes,High
406,29,admin.,single,university.degree,yes,no,cellular,jul,2,999,1,failure,0.841567574838648,yes,High
407,30,admin.,single,university.degree,no,no,cellular,jun,1,999,0,nonexistent,0.8414791572798017,yes,High
408,24,services,single,high.school,no,no,cellular,jun,1,999,0,nonexistent,0.8411857035484954,yes,High
409,52,management,married,high.school,yes,yes,cellular,aug,1,10,4,failure,0.8411691679342209,yes,High
410,57,management,married,university.degree,yes,no,cellular,aug,1,5,2,failure,0.841125509507326,yes,High
411,51,admin.,divorced,high.school,no,no,cellular,aug,1,6,2,failure,0.8410664047444093,yes,High
412,39,technician,single,university.degree,yes,no,cellular,oct,1,999,0,nonexistent,0.8409417647388265,yes,High
413,57,blue-collar,married,basic.9y,no,no,cellular,mar,2,999,0,nonexistent,0.84054451391215,yes,High
414,30,student,single,basic.4y,yes,yes,cellular,mar,2,999,0,nonexistent,0.8403186044480927,yes,High
415,32,management,single,university.degree,no,no,cellular,jul,2,999,1,failure,0.8401560681004473,yes,High
416,53,housemaid,married,high.school,yes,no,cellular,jun,6,999,0,nonexistent,0.8399167174657796,yes,High
417,58,unemployed,married,university.degree,yes,no,cellular,nov,2,999,0,nonexistent,0.8398932412439516,yes,High
418,32,management,single,university.degree,yes,yes,cellular,mar,1,999,0,nonexistent,0.8393653292351614,yes,High
419,32,admin.,married,university.degree,no,yes,telephone,oct,1,999,0,nonexistent,0.8393246944097202,yes,High
420,23,student,single,high.school,no,no,cellular,jun,1,999,0,nonexistent,0.8393210143071783,yes,High
421,46,admin.,divorced,university.degree,no,no,telephone,oct,1,999,0,nonexistent,0.8391872234579678,yes,High
422,70,retired,married,basic.4y,yes,no,telephone,apr,2,999,1,failure,0.8390986426751245,yes,High
423,32,admin.,single,university.degree,no,no,cellular,jun,1,999,0,nonexistent,0.8388734847045841,yes,High
424,64,retired,married,university.degree,yes,no,cellular,apr,1,999,0,nonexistent,0.8387764003603813,yes,High
425,24,student,single,high.school,yes,no,cellular,oct,3,999,0,nonexistent,0.8385977979285324,yes,High
426,41,technician,single,professional.course,yes,no,cellular,mar,1,999,0,nonexistent,0.8376215275335412,yes,High
427,33,admin.,single,university.degree,no,no,cellular,jun,2,999,0,nonexistent,0.8375188426314568,yes,High
428,48,admin.,married,high.school,no,no,telephone,oct,1,999,0,nonexistent,0.8372841329708834,yes,High
429,35,admin.,married,university.degree,no,no,cellular,jun,4,999,0,nonexistent,0.8372185114208676,yes,High
430,18,student,single,basic.4y,yes,no,telephone,nov,1,13,2,success,0.8369732000757563,yes,High
431,20,student,single,unknown,yes,no,cellular,jun,1,999,0,nonexistent,0.8366896189807398,yes,High
432,30,admin.,single,university.degree,yes,no,cellular,jun,2,999,0,nonexistent,0.8357747881709252,yes,High
433,28,admin.,married,high.school,yes,no,cellular,nov,5,999,0,nonexistent,0.8355362166526206,yes,High
434,37,technician,married,professional.course,yes,no,telephone,apr,1,999,0,nonexistent,0.8353295355076397,yes,High
435,28,technician,single,professional.course,yes,no,cellular,nov,1,999,1,failure,0.835162758912019,yes,High
436,48,management,married,university.degree,yes,yes,cellular,nov,2,999,0,nonexistent,0.8346704466792422,yes,High
437,32,admin.,married,high.school,no,no,cellular,mar,2,999,0,nonexistent,0.8345840459513153,yes,High
